customer_id,transaction_amount,merchant_category,merchant_country,payment_method,transaction_hour,is_weekend,account_age_days,avg_txn_amount_30d,txn_count_24h,is_new_merchant,geo_distance_km,ip_change,device_trusted,is_high_risk_country,velocity_score,fraud_label
CUST_698,25.15,food,IN,contactless,16,0,1230,95.73,6,0,0.33,1,0,0,5,0
CUST_699,98.42,digital_services,DE,mobile_wallet,1,0,3527,204.52,4,0,4.98,0,0,0,5,0
CUST_700,114.08,travel,US,contactless,18,0,2501,79.76,6,0,17.21,0,0,1,2,0
CUST_701,7.98,fashion,IN,contactless,0,0,2020,67.77,6,0,34.92,0,0,0,5,0
CUST_702,61.56,electronics,US,POS,10,1,2251,129.73,4,0,43.23,0,0,0,3,0
CUST_703,21.65,food,DE,POS,9,1,435,117.34,1,0,8.33,0,0,0,8,0
CUST_704,9.82,fashion,UK,mobile_wallet,4,0,2159,143.1,3,0,31.16,0,0,0,3,0
CUST_705,690.18,digital_services,BR,online,15,1,50,100.61,7,0,44.08,0,0,0,5,0
CUST_706,58.37,digital_services,IN,mobile_wallet,23,1,2768,89.6,2,0,11.74,0,0,0,5,0
CUST_707,249.01,food,US,contactless,4,0,3087,178.58,4,0,29.73,0,0,0,0,0
CUST_708,44.08,travel,RU,POS,23,0,427,63.59,6,0,14.37,0,0,0,3,0
CUST_709,171.62,digital_services,IN,contactless,22,0,2407,132.62,5,0,106.1,0,0,0,8,1
CUST_710,214.21,electronics,IN,POS,11,0,2302,144.16,6,0,0.17,0,0,1,9,1
CUST_711,135.82,fashion,IN,online,3,0,1830,148.76,5,0,13.38,0,0,0,5,0
CUST_712,95.68,electronics,CN,contactless,22,0,3503,109.38,9,0,7.65,0,0,0,3,0
CUST_713,79.61,travel,US,POS,5,1,2858,76.31,2,0,47.38,0,0,0,6,0
CUST_714,64.36,electronics,US,mobile_wallet,18,0,3864,172.48,4,0,8.46,0,0,0,9,0
CUST_715,397.88,electronics,IN,mobile_wallet,8,0,1838,104.41,1,0,19.62,0,0,0,6,0
CUST_716,266.34,groceries,UK,mobile_wallet,11,0,923,173.55,7,0,33.7,0,0,0,4,0
CUST_717,502.98,electronics,IN,contactless,14,0,3956,132.88,1,0,17.19,0,0,1,3,0
CUST_718,19.91,food,CN,POS,15,0,1974,103.06,6,0,13.21,0,0,0,3,0
CUST_719,196.88,fashion,DE,POS,12,0,467,133.77,9,0,1.09,0,0,0,6,0
CUST_720,417.92,groceries,CN,POS,20,1,1325,160.28,2,1,0.58,0,0,0,5,0
CUST_721,29.99,fashion,UK,contactless,23,0,1333,122.87,1,0,78.85,1,0,0,3,0
CUST_722,10.32,fashion,IN,POS,6,1,252,94.18,3,0,25.77,0,0,0,2,0
CUST_723,202.71,travel,US,online,22,0,1640,57.44,6,0,43.61,0,0,0,1,0
CUST_724,128.16,travel,BR,contactless,19,0,3764,105.15,7,0,16.37,1,0,0,3,0
CUST_725,276.61,groceries,RU,online,3,0,1990,148.27,8,0,7.58,1,0,0,6,0
CUST_726,22.58,digital_services,IN,online,10,1,3972,84.64,4,0,8.72,0,0,0,1,0
CUST_727,237.91,travel,UK,mobile_wallet,7,1,538,143.84,8,0,1.11,0,1,0,8,0
CUST_728,33.78,travel,US,contactless,5,0,3443,120.99,7,1,39.12,0,0,0,8,1
CUST_729,26.81,travel,CN,POS,9,0,2694,146.09,8,1,21.78,0,0,0,5,0
CUST_730,26.92,fashion,DE,online,6,0,1095,38.13,5,0,16.39,0,0,0,8,0
CUST_731,252.77,groceries,DE,contactless,6,1,1229,70.29,7,0,47.81,0,0,0,0,0
CUST_732,164.13,fashion,BR,POS,3,0,1298,103.81,4,0,14.71,1,1,0,5,0
CUST_733,111.06,food,IN,mobile_wallet,2,0,1306,185.32,1,0,73.88,0,0,0,2,0
CUST_734,66.67,fashion,CN,contactless,23,0,1327,93.6,3,0,0.33,0,0,0,5,0
CUST_735,314.58,food,BR,contactless,6,0,3036,115.56,9,0,104.36,0,0,0,4,0
CUST_736,74.75,electronics,RU,contactless,3,1,3435,195.28,4,1,42.3,0,0,0,4,0
CUST_737,254.41,electronics,RU,POS,12,0,633,135.0,5,0,10.96,0,0,1,0,0
CUST_738,86.74,food,BR,online,19,0,1064,150.09,3,0,22.62,0,0,0,4,0
CUST_739,70.97,food,UK,online,16,0,2229,97.52,6,0,49.99,0,0,0,5,0
CUST_740,93.17,fashion,DE,contactless,6,0,218,161.26,4,0,16.43,0,0,0,0,0
CUST_741,53.8,food,CN,contactless,16,0,3037,166.6,5,0,1.31,0,0,0,9,0
CUST_742,206.52,groceries,IN,POS,3,1,705,137.56,7,0,58.51,0,0,0,6,0
CUST_743,104.79,electronics,US,mobile_wallet,10,0,667,116.99,7,0,18.19,0,1,0,0,0
CUST_744,39.64,electronics,IN,contactless,2,0,2288,139.58,9,0,19.7,0,0,0,6,0
CUST_745,344.75,digital_services,IN,contactless,10,0,2026,63.1,2,0,0.35,0,0,0,8,0
CUST_746,72.65,food,CN,mobile_wallet,2,0,3198,158.1,4,0,2.64,0,0,0,6,0
CUST_747,117.64,travel,DE,contactless,11,0,1874,90.28,8,0,37.56,0,0,0,9,0
CUST_748,355.42,travel,CN,online,0,1,2416,110.25,4,0,14.27,0,0,0,4,0
CUST_749,146.82,food,US,contactless,3,0,76,166.11,3,0,156.1,0,0,0,2,0
CUST_750,18.65,groceries,BR,online,13,1,849,158.41,6,0,29.74,0,0,0,6,0
CUST_751,421.59,travel,CN,POS,0,0,3837,63.26,3,0,74.69,0,0,0,5,0
CUST_752,148.21,digital_services,UK,POS,13,0,3052,86.84,2,0,8.19,0,0,0,7,0
CUST_753,61.17,food,IN,online,12,0,1110,142.4,9,0,4.84,0,0,0,7,0
CUST_754,22.5,groceries,DE,online,12,1,3176,59.12,3,0,11.81,0,0,0,9,0
CUST_755,237.0,groceries,RU,mobile_wallet,23,1,1307,169.68,1,0,7.69,0,0,0,5,0
CUST_756,145.17,fashion,US,online,14,0,3764,124.13,9,0,23.76,0,0,0,6,0
CUST_757,114.36,groceries,RU,online,16,0,3672,169.45,5,0,34.11,0,0,0,2,0
CUST_758,336.5,travel,IN,contactless,11,0,2914,93.93,7,0,12.86,0,0,0,3,0
CUST_759,233.1,travel,CN,mobile_wallet,21,0,3029,97.03,2,0,2.35,0,0,0,6,0
CUST_760,24.67,food,RU,online,22,1,2675,156.2,1,0,0.67,0,0,0,5,0
CUST_761,56.03,food,UK,online,13,1,2247,109.63,6,0,6.15,0,0,0,2,0
CUST_762,42.85,groceries,CN,online,11,0,1199,76.57,5,0,32.96,0,0,0,9,0
CUST_763,204.36,digital_services,IN,contactless,17,0,2916,139.65,6,1,6.26,0,0,0,6,0
CUST_764,5.12,electronics,RU,contactless,3,0,1086,64.27,2,0,60.47,0,0,0,2,0
CUST_765,126.56,fashion,BR,contactless,13,0,1568,170.47,7,0,26.36,0,0,0,9,0
CUST_766,215.61,electronics,US,POS,18,0,825,126.45,1,1,49.53,0,0,1,7,1
CUST_767,314.05,groceries,RU,contactless,12,0,3358,88.86,8,0,12.19,0,1,0,6,0
CUST_768,62.8,groceries,BR,online,22,0,3227,160.08,7,0,102.69,0,0,0,3,0
CUST_769,258.27,electronics,BR,contactless,17,1,3036,160.7,7,0,28.45,0,0,0,0,0
CUST_770,17.59,fashion,RU,contactless,10,0,3214,120.13,6,0,11.04,0,0,0,5,0
CUST_771,281.06,electronics,DE,mobile_wallet,5,1,2892,199.64,5,0,5.97,0,0,0,4,0
CUST_772,20.46,food,RU,online,8,1,3906,198.83,9,0,50.35,0,0,0,8,0
CUST_773,75.95,travel,IN,contactless,11,0,2419,131.32,3,0,9.57,0,0,0,9,0
CUST_774,239.4,digital_services,BR,POS,18,1,77,157.29,9,0,1.13,0,0,0,5,0
CUST_775,24.36,food,US,mobile_wallet,13,0,2441,165.81,5,0,8.17,0,0,1,0,0
CUST_776,39.06,travel,IN,contactless,14,1,3888,80.28,8,0,4.94,0,1,0,2,0
CUST_777,192.16,digital_services,UK,mobile_wallet,10,0,1451,130.04,3,1,9.63,1,0,0,1,1
CUST_778,190.96,digital_services,CN,mobile_wallet,5,1,1248,96.14,7,0,23.75,0,0,0,2,0
CUST_779,153.73,digital_services,RU,POS,13,0,3952,91.2,4,0,17.35,0,0,0,0,0
CUST_780,177.6,groceries,DE,POS,2,0,1790,124.26,5,0,31.02,0,0,0,1,0
CUST_781,117.37,digital_services,US,POS,18,0,754,126.89,4,0,10.16,0,0,0,7,0
CUST_782,43.51,fashion,DE,online,19,0,1374,63.58,9,0,3.19,0,0,0,2,0
CUST_783,63.63,electronics,DE,mobile_wallet,10,0,1847,132.03,7,0,4.37,0,0,0,8,0
CUST_784,30.06,fashion,DE,contactless,23,0,167,111.22,6,0,39.9,0,0,0,3,0
CUST_785,358.63,electronics,RU,POS,16,1,384,168.93,6,1,2.58,0,0,1,1,1
CUST_786,131.34,food,US,POS,16,0,1898,160.69,7,0,40.0,0,1,0,6,0
CUST_787,76.84,food,US,mobile_wallet,22,0,1123,90.04,5,0,5.98,0,1,0,8,0
CUST_788,92.99,electronics,BR,mobile_wallet,2,0,840,165.95,3,0,28.36,0,0,0,4,0
CUST_789,441.42,fashion,DE,mobile_wallet,13,0,1635,138.76,3,0,24.39,0,0,0,0,0
CUST_790,24.97,electronics,BR,contactless,6,0,3584,112.36,7,0,2.59,0,0,0,8,0
CUST_791,132.37,digital_services,BR,online,18,0,1773,102.07,1,0,27.41,0,0,1,8,1
CUST_792,105.75,groceries,CN,online,2,1,2789,79.83,4,0,14.83,0,0,0,6,0
CUST_793,141.8,food,RU,POS,1,0,88,77.37,8,0,30.7,0,1,0,0,0
CUST_794,2.74,groceries,RU,online,16,1,800,56.05,4,0,45.12,0,0,0,3,0
CUST_795,308.5,digital_services,IN,contactless,8,0,418,120.73,1,0,1.01,1,0,0,0,0
CUST_796,403.5,digital_services,BR,online,21,1,3954,47.9,5,0,26.1,0,0,0,2,0
CUST_797,124.91,food,RU,contactless,5,0,3452,89.67,1,0,2.77,0,0,0,6,0
CUST_798,178.93,food,DE,POS,23,0,2923,142.99,9,1,11.91,0,0,0,0,0
CUST_799,383.62,digital_services,UK,mobile_wallet,20,0,2946,172.26,8,1,0.32,0,1,0,7,0
CUST_800,184.26,travel,DE,contactless,8,1,368,79.81,7,1,9.96,0,0,0,9,1
CUST_801,24.83,groceries,US,mobile_wallet,4,0,3778,141.34,5,0,4.64,0,0,0,3,0
CUST_802,128.81,groceries,RU,POS,1,1,786,109.16,4,0,20.31,0,0,0,3,0
CUST_803,139.98,travel,RU,contactless,21,0,625,101.93,7,1,17.95,1,0,1,0,1
CUST_804,82.78,fashion,IN,contactless,14,0,465,125.41,3,1,39.41,0,0,0,4,0
CUST_805,200.02,groceries,BR,online,8,0,1503,97.08,8,0,25.54,0,0,0,7,0
CUST_806,408.55,electronics,UK,contactless,18,0,406,117.05,5,0,31.35,0,0,0,7,0
CUST_807,389.68,digital_services,RU,POS,9,1,2012,122.48,5,0,2.43,0,0,0,6,0
CUST_808,89.9,digital_services,IN,mobile_wallet,3,0,2468,160.62,1,1,0.7,0,0,0,6,0
CUST_809,18.03,travel,IN,contactless,9,0,2558,168.21,8,0,87.28,0,1,0,7,0
CUST_810,628.38,groceries,UK,POS,7,0,2898,99.05,7,0,13.92,0,0,0,7,0
CUST_811,273.86,fashion,DE,POS,21,0,143,110.55,1,0,12.56,0,0,0,0,0
CUST_812,19.97,groceries,DE,contactless,12,0,3847,148.15,4,0,0.89,0,0,0,1,0
CUST_813,380.45,digital_services,DE,online,6,0,803,113.67,4,0,3.16,0,0,0,9,0
CUST_814,305.91,food,CN,contactless,6,0,1956,145.0,9,0,70.53,0,0,0,7,0
CUST_815,109.73,electronics,BR,contactless,3,0,2249,151.58,2,0,29.67,0,0,0,0,0
CUST_816,134.21,travel,BR,online,14,0,47,155.67,4,0,13.16,0,0,0,8,1
CUST_817,76.37,food,DE,POS,11,0,264,123.07,3,0,58.71,0,0,0,8,0
CUST_818,8.45,fashion,UK,contactless,15,0,1363,79.28,5,0,22.28,0,0,0,9,0
CUST_819,61.24,food,CN,online,5,1,3996,114.12,7,0,34.31,0,0,0,1,0
CUST_820,243.57,food,BR,mobile_wallet,8,1,1722,102.25,5,0,14.12,0,0,0,5,0
CUST_821,0.7,fashion,DE,mobile_wallet,2,1,2800,147.2,5,0,14.12,0,0,0,3,0
CUST_822,60.86,food,CN,online,7,1,310,173.39,4,0,1.77,0,0,0,9,0
CUST_823,76.17,travel,UK,POS,6,0,860,174.38,9,1,33.1,0,0,0,6,0
CUST_824,115.63,digital_services,DE,online,3,0,3297,150.99,6,0,2.61,1,0,0,1,0
CUST_825,378.59,groceries,US,POS,12,0,1168,87.28,6,0,36.13,1,0,0,9,1
CUST_826,63.78,food,RU,mobile_wallet,18,0,3498,169.11,6,0,5.29,0,0,0,0,0
CUST_827,63.92,travel,UK,contactless,6,0,1725,134.93,6,0,7.1,0,0,1,8,1
CUST_828,200.63,groceries,IN,online,9,1,1720,91.13,1,1,62.49,0,0,1,8,1
CUST_829,90.28,groceries,IN,mobile_wallet,11,0,1616,150.17,6,0,15.95,0,0,0,8,0
CUST_830,38.16,food,UK,contactless,2,0,447,112.26,4,0,3.35,0,0,0,4,0
CUST_831,90.34,travel,IN,mobile_wallet,23,0,2361,51.77,2,0,58.87,0,0,0,2,0
CUST_832,22.77,digital_services,BR,online,11,0,614,85.69,6,0,15.06,0,0,0,5,0
CUST_833,29.11,food,UK,online,18,0,1381,117.71,1,0,3.5,0,0,0,9,0
CUST_834,103.48,fashion,US,contactless,14,1,1394,116.33,1,1,12.39,0,0,0,0,0
CUST_835,81.43,groceries,UK,online,7,0,2699,82.73,5,0,22.25,0,0,1,9,1
CUST_836,369.49,food,DE,mobile_wallet,11,1,3899,146.29,6,0,11.25,0,0,1,7,0
CUST_837,67.51,groceries,DE,contactless,19,1,2298,138.19,2,0,64.53,0,0,0,9,0
CUST_838,130.34,travel,CN,contactless,5,0,2086,69.75,8,0,7.86,0,0,0,3,0
CUST_839,150.06,electronics,IN,mobile_wallet,9,0,1962,212.17,4,0,4.83,0,0,0,1,0
CUST_840,1.98,food,RU,POS,1,0,3183,77.49,4,0,6.24,0,0,0,3,0
CUST_841,163.39,digital_services,IN,contactless,23,0,861,103.98,5,0,2.19,0,0,0,0,0
CUST_842,29.41,food,BR,POS,12,0,3395,133.14,4,0,15.05,0,0,0,9,0
CUST_843,486.9,groceries,UK,mobile_wallet,6,1,2452,104.09,5,1,52.66,0,0,0,9,1
CUST_844,24.14,travel,RU,mobile_wallet,7,0,563,170.9,3,0,9.11,1,0,0,7,0
CUST_845,80.33,fashion,RU,contactless,22,0,3516,113.86,8,0,7.47,0,0,0,5,0
CUST_846,13.38,digital_services,IN,online,15,0,1152,87.74,6,0,45.41,0,1,0,0,0
CUST_847,865.21,travel,RU,contactless,10,0,1735,141.51,8,0,9.13,0,0,0,0,0
CUST_848,104.63,food,RU,online,3,0,2779,18.52,5,0,16.2,0,0,0,1,0
CUST_849,135.72,fashion,DE,POS,16,0,3719,138.68,7,0,0.79,1,0,0,6,0
CUST_850,10.41,travel,US,online,15,0,2909,165.15,7,0,8.46,0,1,1,1,0
CUST_851,207.92,electronics,UK,contactless,18,0,2854,39.27,6,0,3.5,1,0,0,2,0
CUST_852,35.34,digital_services,IN,online,22,1,1435,105.86,4,1,2.8,0,0,0,8,1
CUST_853,342.5,groceries,DE,mobile_wallet,10,1,1916,62.38,6,0,14.12,1,0,0,0,0
CUST_854,34.44,travel,BR,POS,6,0,3017,120.46,9,0,8.12,0,0,1,8,1
CUST_855,31.74,travel,BR,mobile_wallet,12,0,3605,198.52,4,0,4.55,0,0,1,5,0
CUST_856,5.59,electronics,CN,mobile_wallet,18,0,476,128.02,6,0,17.91,0,0,0,8,0
CUST_857,95.82,food,RU,mobile_wallet,16,0,2757,112.35,6,0,38.32,0,0,1,9,1
CUST_858,124.81,digital_services,RU,mobile_wallet,21,1,2421,21.15,3,1,33.19,0,0,0,7,0
CUST_859,10.2,digital_services,IN,online,12,0,2502,81.29,4,0,7.22,0,0,0,6,0
CUST_860,224.1,groceries,US,mobile_wallet,11,0,654,115.34,3,0,7.63,0,0,0,9,0
CUST_861,90.58,travel,US,online,6,0,1893,123.26,3,0,32.91,1,0,0,6,0
CUST_862,111.47,fashion,IN,mobile_wallet,0,1,2383,132.01,4,1,20.36,0,0,0,5,0
CUST_863,87.18,travel,IN,contactless,0,1,2225,146.88,4,0,33.91,1,0,0,7,0
CUST_864,76.81,groceries,DE,mobile_wallet,19,0,2926,88.3,6,0,0.03,0,0,1,8,1
CUST_865,123.02,travel,BR,contactless,22,0,761,121.4,4,0,2.28,0,0,0,7,0
CUST_866,25.31,electronics,IN,online,13,0,2531,102.63,6,0,40.48,0,0,0,8,0
CUST_867,30.12,travel,BR,POS,14,0,967,87.16,2,0,47.62,0,0,0,4,0
CUST_868,296.84,travel,CN,online,10,0,2110,89.48,4,1,10.52,0,0,0,2,0
CUST_869,438.14,fashion,BR,POS,23,1,1785,138.93,2,1,79.45,0,0,1,3,1
CUST_870,70.1,electronics,DE,POS,8,0,1554,30.25,8,0,8.97,0,0,0,3,0
CUST_871,47.36,electronics,RU,mobile_wallet,16,1,3420,55.07,9,0,55.25,0,1,0,8,0
CUST_872,154.92,travel,RU,POS,3,1,1750,230.85,7,0,13.69,0,0,0,8,0
CUST_873,78.82,digital_services,BR,online,19,0,1246,96.74,6,0,20.63,0,0,0,0,0
CUST_874,3.86,fashion,RU,mobile_wallet,18,0,3974,171.41,8,0,25.77,0,0,1,4,0
CUST_875,25.47,travel,RU,POS,6,1,1233,117.74,4,0,3.57,0,0,0,1,0
CUST_876,188.8,travel,UK,online,0,0,1920,100.34,2,0,0.95,0,0,0,4,0
CUST_877,161.35,groceries,CN,POS,8,0,3061,143.0,4,0,13.91,0,0,0,4,0
CUST_878,4.12,groceries,DE,POS,12,0,1571,122.82,5,0,4.37,0,0,0,2,0
CUST_879,37.65,digital_services,DE,mobile_wallet,23,0,420,113.73,9,0,19.9,1,0,0,3,0
CUST_880,39.41,fashion,RU,mobile_wallet,1,0,3622,118.46,5,0,15.11,0,0,0,6,0
CUST_881,167.16,food,US,online,1,0,2434,133.79,9,0,3.26,0,0,0,9,0
CUST_882,2.99,groceries,DE,mobile_wallet,23,0,2650,95.91,9,0,27.4,0,0,0,3,0
CUST_883,16.49,food,CN,mobile_wallet,14,0,2541,103.13,8,1,0.52,0,0,0,2,0
CUST_884,241.35,electronics,IN,contactless,16,0,3007,85.79,5,0,3.38,0,0,0,9,0
CUST_885,29.5,groceries,CN,contactless,12,0,3776,77.74,2,0,30.11,0,0,0,3,0
CUST_886,158.65,groceries,RU,online,6,0,128,184.75,5,0,18.76,0,0,0,1,0
CUST_887,40.81,fashion,RU,mobile_wallet,8,0,2225,88.28,1,0,8.28,0,0,0,0,0
CUST_888,15.71,digital_services,UK,online,11,0,599,154.95,8,0,4.97,1,0,1,4,1
CUST_889,41.79,food,BR,contactless,2,1,756,107.55,2,0,25.7,0,0,0,8,0
CUST_890,192.16,groceries,DE,contactless,22,1,3417,138.92,7,0,5.75,0,0,0,8,0
CUST_891,290.38,groceries,BR,contactless,21,1,1031,119.93,2,0,104.35,0,0,0,0,0
CUST_892,265.99,fashion,BR,online,14,1,3283,57.31,5,0,50.87,0,0,0,0,0
CUST_893,75.92,fashion,DE,mobile_wallet,6,0,1600,121.01,7,0,3.54,0,0,0,7,0
CUST_894,165.43,digital_services,DE,POS,22,0,332,141.2,6,0,49.0,0,0,0,6,0
CUST_895,34.41,food,RU,mobile_wallet,0,0,3659,86.58,5,0,10.58,0,0,0,6,0
CUST_896,52.04,electronics,DE,online,13,1,3700,201.26,6,0,16.83,0,0,0,8,0
CUST_897,339.99,digital_services,US,contactless,18,1,2081,148.43,2,1,3.85,0,0,0,4,0
CUST_898,1.96,electronics,US,POS,15,0,2855,148.73,1,0,3.16,0,0,0,7,0
CUST_899,13.41,travel,IN,online,9,0,2184,152.45,1,0,50.15,0,0,0,6,0
CUST_900,34.96,groceries,DE,contactless,0,0,2152,38.31,8,0,24.85,0,0,0,1,0
CUST_901,4.03,food,UK,online,4,0,1093,144.67,3,0,15.43,0,0,0,1,0
CUST_902,30.03,digital_services,IN,POS,2,0,668,199.66,3,0,0.92,0,0,0,3,0
CUST_903,131.22,groceries,RU,contactless,16,1,2772,146.58,9,1,63.76,0,0,0,0,0
CUST_904,82.08,food,DE,mobile_wallet,17,0,1172,110.8,6,0,11.79,0,0,0,9,0
CUST_905,334.78,food,US,online,20,1,2150,80.96,4,0,13.47,0,0,0,4,0
CUST_906,255.1,food,UK,POS,18,0,581,77.59,4,0,8.56,0,0,0,4,0
CUST_907,62.74,groceries,IN,mobile_wallet,21,0,3305,73.38,7,0,55.48,0,0,0,0,0
CUST_908,45.05,digital_services,UK,POS,21,1,1006,105.98,6,0,10.56,1,0,0,4,0
CUST_909,71.63,fashion,DE,online,17,0,125,82.62,2,1,4.79,0,0,0,3,0
CUST_910,133.85,groceries,CN,POS,15,0,3380,114.68,9,0,17.36,0,0,1,9,1
CUST_911,46.81,food,UK,contactless,1,0,3244,127.14,2,0,38.02,0,0,0,4,0
CUST_912,146.78,digital_services,UK,POS,14,1,3216,59.81,8,0,11.6,1,0,1,3,1
CUST_913,79.0,travel,RU,online,12,0,3577,93.22,4,0,26.39,0,0,1,8,1
CUST_914,120.46,electronics,US,contactless,12,0,2961,99.73,1,0,9.07,0,0,0,8,0
CUST_915,85.94,food,DE,POS,15,0,3234,98.75,1,0,31.8,0,0,0,2,0
CUST_916,52.32,travel,UK,POS,7,1,1221,120.63,9,1,27.62,0,1,0,2,0
CUST_917,444.79,fashion,DE,contactless,10,1,3346,124.37,4,1,28.54,1,0,0,2,1
CUST_918,216.34,food,US,mobile_wallet,7,0,2354,105.15,1,0,25.95,0,1,0,6,0
CUST_919,22.64,travel,RU,mobile_wallet,21,0,2336,96.46,3,0,4.25,0,0,0,0,0
CUST_920,304.28,food,DE,contactless,9,1,75,119.28,3,0,54.73,0,0,0,3,0
CUST_921,100.25,groceries,BR,POS,22,0,375,170.48,7,0,22.03,0,0,1,8,1
CUST_922,337.43,digital_services,US,mobile_wallet,0,0,876,69.06,6,0,12.05,0,0,0,7,0
CUST_923,241.31,travel,US,contactless,11,0,2972,159.61,8,0,4.73,0,0,0,2,0
CUST_924,83.06,digital_services,IN,online,8,0,3338,62.82,7,1,38.26,0,0,0,7,0
CUST_925,3.41,groceries,RU,POS,4,0,1106,132.66,1,0,17.79,1,0,0,5,0
CUST_926,46.94,groceries,RU,online,8,0,1201,156.74,3,0,3.98,0,0,0,9,0
CUST_927,117.01,digital_services,BR,POS,15,0,3800,73.68,9,0,63.59,0,0,0,2,0
CUST_928,150.55,travel,DE,mobile_wallet,17,1,1586,132.28,4,0,2.8,0,0,0,8,0
CUST_929,44.74,digital_services,CN,online,7,0,3191,83.38,3,0,18.57,0,0,0,9,0
CUST_930,22.51,digital_services,BR,online,22,0,262,160.96,5,0,23.58,0,0,0,6,0
CUST_931,270.21,electronics,IN,contactless,10,1,3828,64.0,8,0,172.31,1,0,0,7,1
CUST_932,624.09,travel,RU,mobile_wallet,19,1,3982,88.76,1,0,3.8,0,0,0,9,0
CUST_933,111.88,electronics,US,mobile_wallet,18,0,80,124.6,2,1,23.77,0,0,0,1,0
CUST_934,28.25,food,RU,POS,3,0,694,144.9,7,0,16.19,0,0,0,2,0
CUST_935,47.68,digital_services,BR,contactless,19,0,3937,123.25,1,1,7.43,1,0,0,6,1
CUST_936,2.78,food,CN,contactless,9,0,3729,137.33,5,0,71.27,0,1,1,1,0
CUST_937,368.53,travel,UK,POS,23,0,3495,100.78,8,0,39.12,0,0,0,5,0
CUST_938,18.79,digital_services,UK,online,12,0,3315,81.81,6,0,37.52,0,0,0,6,0
CUST_939,128.89,food,RU,POS,19,0,480,171.26,3,0,57.36,0,0,0,5,0
CUST_940,48.04,fashion,RU,POS,13,1,1392,137.46,7,0,32.28,0,0,0,4,0
CUST_941,121.18,groceries,IN,POS,20,0,380,102.93,3,1,17.67,0,0,0,8,1
CUST_942,158.08,digital_services,RU,contactless,1,0,2726,62.12,5,0,12.42,0,0,0,2,0
CUST_943,265.57,groceries,CN,POS,3,0,1338,162.81,7,0,30.45,0,0,0,4,0
CUST_944,34.68,electronics,RU,POS,6,0,2955,164.25,2,1,23.08,0,0,0,4,0
CUST_945,1.66,food,DE,POS,18,0,612,112.39,4,0,19.57,1,0,1,7,1
CUST_946,22.08,electronics,BR,mobile_wallet,16,1,274,96.88,2,0,22.23,0,1,0,7,0
CUST_947,345.42,digital_services,CN,online,15,0,579,110.92,7,0,26.63,0,0,0,0,0
CUST_948,310.59,groceries,IN,online,12,0,757,112.62,3,0,86.61,0,0,0,5,0
CUST_949,136.48,groceries,DE,online,23,0,668,146.93,9,0,34.98,0,0,0,5,0
CUST_950,137.64,food,DE,online,23,0,613,80.17,6,0,4.85,0,1,0,9,0
CUST_951,164.06,digital_services,BR,contactless,21,0,2303,99.57,1,1,15.72,0,0,0,1,0
CUST_952,28.92,fashion,UK,contactless,22,0,2904,113.57,8,0,28.35,0,0,0,4,0
CUST_953,368.73,fashion,CN,POS,17,1,470,129.04,7,0,4.83,0,0,0,5,0
CUST_954,81.39,food,BR,contactless,20,1,3575,150.32,1,0,67.47,0,0,0,2,0
CUST_955,72.47,digital_services,DE,online,11,0,1497,130.88,3,0,2.0,0,0,0,0,0
CUST_956,109.76,food,IN,mobile_wallet,22,1,1849,181.32,3,0,23.6,0,0,0,8,0
CUST_957,7.22,digital_services,BR,POS,0,1,441,85.3,3,0,93.18,0,0,0,1,0
CUST_958,27.28,electronics,UK,POS,14,0,843,171.16,7,0,32.54,0,0,0,3,0
CUST_959,200.93,food,DE,online,2,1,275,86.61,6,0,28.27,0,0,0,8,0
CUST_960,12.96,digital_services,BR,online,5,0,612,106.16,2,0,149.0,0,0,0,8,1
CUST_961,138.63,fashion,CN,online,13,1,1760,133.55,5,0,39.23,0,0,1,7,0
CUST_962,42.23,digital_services,UK,contactless,22,0,2577,161.23,6,0,87.91,1,0,0,3,0
CUST_963,73.97,digital_services,CN,POS,5,0,1011,106.22,2,0,30.01,0,0,0,0,0
CUST_964,51.1,food,CN,online,0,0,2004,133.74,1,0,27.37,0,0,0,6,0
CUST_965,65.93,electronics,CN,mobile_wallet,19,0,579,108.95,4,0,35.95,0,0,0,1,0
CUST_966,190.43,electronics,BR,POS,5,1,2194,39.66,4,0,5.23,0,0,0,7,0
CUST_967,52.89,electronics,UK,POS,7,0,3851,118.65,4,0,40.97,0,0,0,9,0
CUST_968,125.35,electronics,BR,contactless,14,0,1417,76.55,1,0,87.78,0,1,0,9,0
CUST_969,96.95,travel,BR,POS,13,0,1967,164.5,3,0,23.65,0,0,0,1,0
CUST_970,163.45,food,BR,online,15,0,233,164.74,7,0,0.31,0,0,0,9,0
CUST_971,414.29,groceries,DE,online,19,0,380,90.74,4,0,1.87,0,0,0,2,0
CUST_972,197.84,food,RU,mobile_wallet,22,0,348,85.36,2,0,6.69,0,0,0,5,0
CUST_973,36.3,travel,US,POS,15,0,3460,97.99,8,0,16.89,0,0,0,3,0
CUST_974,4.75,electronics,DE,POS,18,0,3618,138.63,1,0,13.35,0,0,1,1,0
CUST_975,45.63,travel,UK,contactless,23,0,3017,138.77,9,0,96.83,0,0,0,0,0
CUST_976,135.61,fashion,US,online,0,0,2566,239.28,5,0,72.78,0,0,0,2,0
CUST_977,7.92,fashion,US,mobile_wallet,3,1,1722,109.2,2,0,12.47,0,0,1,3,0
CUST_978,102.89,food,US,online,23,0,136,123.2,4,0,39.54,0,0,0,8,0
